OID,pointid,flow_level,pointid_1,LCLU,flow_id,from_node,to_node
-1,4941,1,5190800,909,740,1221,1207
-1,4942,1,5190839,909,735,1213,1208
-1,4943,1,5192408,900,734,1209,1211
-1,4944,1,5192956,909,740,1221,1207
-1,4945,1,5192997,909,735,1213,1208
-1,4946,1,5194560,900,734,1209,1211
-1,4947,1,5195106,909,740,1221,1207
-1,4948,1,5195149,909,735,1213,1208
-1,4949,1,5196703,900,734,1209,1211
-1,4950,1,5197248,909,740,1221,1207
-1,4951,1,5197292,909,735,1213,1208
-1,4952,1,5198845,900,734,1209,1211
-1,4953,1,5199389,909,740,1221,1207
-1,4954,1,5199434,909,735,1213,1208
-1,4955,1,5201520,909,739,1212,1220
-1,4956,1,5201533,909,740,1221,1207
-1,4957,1,5201579,909,735,1213,1208
-1,4958,1,5203668,909,739,1212,1220
-1,4959,1,5203682,909,740,1221,1207
-1,4960,1,5203729,909,735,1213,1208
-1,4961,1,5205286,900,736,1217,1214
-1,4962,1,5205815,909,739,1212,1220
-1,4963,1,5205830,909,740,1221,1207
-1,4964,1,5207049,501,737,1215,1218
-1,4965,1,5207403,909,738,1219,1216
-1,4966,1,5207419,900,736,1217,1214
-1,4967,1,5207948,909,739,1212,1220
-1,4968,1,5207962,909,740,1221,1207
-1,4969,1,5207963,909,740,1221,1207
-1,4970,1,5207964,909,740,1221,1207
-1,4971,1,5209175,501,737,1215,1218
-1,4972,1,5209531,909,738,1219,1216
-1,4973,1,5210074,909,739,1212,1220
-1,4974,1,5210088,909,740,1221,1207
-1,4975,1,5211653,909,738,1219,1216
-1,4976,1,5212194,909,739,1212,1220
-1,4977,1,5212208,1200,740,1221,1207
-1,4978,1,5214324,909,740,1221,1207
-1,4979,1,5224908,909,748,1224,1238
-1,4980,1,5224959,909,741,1225,1222
-1,4981,1,5226468,900,742,1223,1226
-1,4982,1,5227024,909,748,1224,1238
-1,4983,1,5227026,909,748,1224,1238
-1,4984,1,5227077,909,741,1225,1222
-1,4985,1,5228587,500,742,1223,1226
-1,4986,1,5229145,909,748,1224,1238
-1,4987,1,5231265,909,748,1224,1238
-1,4988,1,5233370,909,748,1224,1238
-1,4989,1,5235477,909,748,1224,1238
-1,4990,1,5237585,909,748,1224,1238
-1,4991,1,5237594,909,746,1227,1235
-1,4992,1,5237618,909,743,1228,1229
-1,4993,1,5239698,909,748,1224,1238
-1,4994,1,5239706,909,746,1227,1235
-1,4995,1,5239715,909,747,1230,1235
-1,4996,1,5241254,900,745,1231,1234
-1,4997,1,5241817,909,748,1224,1238
-1,4998,1,5241823,909,746,1227,1235
-1,4999,1,5241832,909,747,1230,1235
-1,5000,1,5241855,909,744,1232,1233
-1,5001,1,5243372,900,745,1231,1234
-1,5002,1,5243935,909,748,1224,1238
-1,5003,2,5243939,909,746,1227,1235
-1,5004,1,5243940,909,747,1230,1235
-1,5005,1,5243941,909,747,1230,1235
-1,5006,1,5243942,909,747,1230,1235
-1,5007,1,5243943,909,747,1230,1235
-1,5008,1,5243944,909,747,1230,1235
-1,5009,1,5243945,909,747,1230,1235
-1,5010,1,5243946,909,747,1230,1235
-1,5011,1,5243947,909,747,1230,1235
-1,5012,1,5243948,909,747,1230,1235
-1,5013,1,5244411,900,750,1236,1239
-1,5014,1,5246048,909,748,1224,1238
-1,5015,2,5246050,909,749,1235,1238
-1,5016,1,5246518,900,750,1236,1239
-1,5017,1,5246528,500,751,1241,1237
-1,5018,3,5248156,909,748,1224,1238
-1,5019,1,5248629,900,750,1236,1239
-1,5020,1,5248639,900,751,1241,1237
-1,5021,3,5250264,909,752,1238,1242
-1,5022,1,5250737,500,750,1236,1239
-1,5023,1,5250746,900,751,1241,1237
-1,5024,1,5250750,900,753,1243,1240
-1,5025,3,5252372,909,752,1238,1242
-1,5026,1,5252851,900,751,1241,1237
-1,5027,1,5252857,900,753,1243,1240
-1,5028,3,5254477,909,752,1238,1242
-1,5029,1,5254964,900,753,1243,1240
-1,5030,1,5257062,900,753,1243,1240
-1,5031,1,5259151,900,753,1243,1240
-1,5032,1,5261231,900,753,1243,1240
-1,5033,1,5263295,900,753,1243,1240
-1,5034,1,5268456,900,755,1247,1244
-1,5035,1,5270492,909,755,1247,1244
-1,5036,1,5271453,900,754,1245,1246
-1,5037,1,5272511,909,755,1247,1244
-1,5038,1,5288259,909,757,1248,1251
-1,5039,1,5290215,500,757,1248,1251
-1,5040,1,5290817,909,758,1250,1249
-1,5041,1,5290820,909,758,1250,1249
-1,5042,2,5292167,500,756,1251,1252
-1,5043,1,5292769,909,758,1250,1249
-1,5044,1,5292770,909,758,1250,1249
-1,5045,1,5294106,500,759,1253,1251
-1,5046,1,5298568,909,760,1255,1254
-1,5047,1,5300514,909,760,1255,1254
-1,5048,1,5300518,909,760,1255,1254
-1,5049,1,5302466,909,760,1255,1254
-1,5050,1,5302467,909,760,1255,1254
-1,5051,1,5302468,909,760,1255,1254
-1,5052,1,5302470,909,760,1255,1254
-1,5053,1,5304422,909,760,1255,1254
-1,5054,1,5313540,500,761,1256,1257
-1,5055,1,5319317,909,762,1258,1259
-1,5056,1,5321231,909,762,1258,1259
-1,5057,1,5340422,909,763,1261,1260
-1,5058,1,5342359,909,763,1261,1260
-1,5059,1,5369319,900,764,1263,1262
-1,5060,1,5371251,900,764,1263,1262
-1,5061,1,5384778,909,765,1264,1265
-1,5062,1,5386692,909,765,1264,1265
-1,5063,1,5409208,900,766,1266,1267
-1,5064,1,5411357,500,767,1268,1269
-1,5065,1,5412932,900,768,1270,1271
-1,5066,1,5431502,909,769,1272,1273
-1,5067,1,5444891,909,770,1274,1275
-1,5068,1,5448793,909,771,1277,1276
-1,5069,1,5450766,909,771,1277,1276
-1,5070,1,5465216,900,772,1278,1279
-1,5071,1,5467257,900,772,1278,1279
-1,5072,1,5473056,900,773,1280,1281
-1,5073,1,5483580,500,775,1286,1282
-1,5074,1,5485364,909,774,1283,1284
-1,5075,1,5485671,500,775,1286,1282
-1,5076,1,5487762,500,775,1286,1282
-1,5077,1,5489849,900,775,1286,1282
-1,5078,1,5491935,909,775,1286,1282
-1,5079,1,5494012,900,775,1286,1282
-1,5080,1,5496099,900,775,1286,1282
-1,5081,1,5498183,900,775,1286,1282
-1,5082,1,5500267,900,775,1286,1282
-1,5083,1,5502033,900,776,1287,1285
-1,5084,1,5502355,900,775,1286,1282
-1,5085,1,5504122,909,776,1287,1285
-1,5086,1,5506215,909,776,1287,1285
-1,5087,1,5508314,909,776,1287,1285
-1,5088,1,5523449,500,777,1288,1291
-1,5089,1,5523478,900,780,1289,1297
-1,5090,1,5525554,500,777,1288,1291
-1,5091,1,5525583,500,780,1289,1297
-1,5092,1,5527655,500,777,1288,1291
-1,5093,1,5527684,500,780,1289,1297
-1,5094,1,5528419,505,778,1290,1292
-1,5095,1,5528420,505,778,1290,1292
-1,5096,1,5529749,909,777,1288,1291
-1,5097,1,5529778,500,780,1289,1297
-1,5098,1,5529779,500,780,1289,1297
-1,5099,1,5530504,505,778,1290,1292
-1,5100,1,5530505,505,778,1290,1292
-1,5101,1,5531855,909,785,1293,1302
-1,5102,1,5531867,500,780,1289,1297
-1,5103,1,5533589,909,781,1294,1298
-1,5104,1,5533910,909,785,1293,1302
-1,5105,1,5533923,500,780,1289,1297
-1,5106,1,5535621,909,781,1294,1298
-1,5107,1,5535944,909,785,1293,1302
-1,5108,1,5535957,500,780,1289,1297
-1,5109,1,5536575,505,779,1295,1296
-1,5110,1,5537651,909,781,1294,1298
-1,5111,1,5537975,909,785,1293,1302
-1,5112,1,5537989,500,780,1289,1297
-1,5113,1,5539685,900,781,1294,1298
-1,5114,1,5540011,909,785,1293,1302
-1,5115,1,5542048,909,785,1293,1302
-1,5116,1,5544078,909,785,1293,1302
-1,5117,1,5546099,909,785,1293,1302
-1,5118,1,5546117,500,782,1299,1300
-1,5119,1,5548105,909,784,1301,1302
-1,5120,1,5548107,909,785,1293,1302
-1,5121,1,5548108,909,785,1293,1302
-1,5122,1,5548109,909,785,1293,1302
-1,5123,2,5550108,909,783,1302,1303
-1,5124,1,5565949,909,786,1304,1305
-1,5125,1,5577580,909,788,1309,1306
-1,5126,1,5577581,900,788,1309,1306
-1,5127,1,5577582,900,788,1309,1306
-1,5128,1,5577583,900,788,1309,1306
-1,5129,1,5579482,909,788,1309,1306
-1,5130,1,5579487,900,788,1309,1306
-1,5131,1,5579488,900,788,1309,1306
-1,5132,1,5581389,909,788,1309,1306
-1,5133,1,5581396,900,788,1309,1306
-1,5134,1,5583283,909,788,1309,1306
-1,5135,1,5583291,900,788,1309,1306
-1,5136,1,5585172,909,788,1309,1306
-1,5137,1,5585181,900,788,1309,1306
-1,5138,1,5587068,900,788,1309,1306
-1,5139,1,5588956,900,788,1309,1306
-1,5140,1,5590838,900,788,1309,1306
-1,5141,1,5592369,909,787,1307,1308
-1,5142,1,5592713,500,788,1309,1306
-1,5143,1,5594580,500,788,1309,1306
-1,5144,1,5596447,500,788,1309,1306
-1,5145,1,5597993,900,789,1311,1310
-1,5146,1,5599856,900,789,1311,1310
-1,5147,1,5601700,900,789,1311,1310
-1,5148,1,5610715,909,790,1312,1313
-1,5149,1,5614286,909,791,1316,1314
-1,5150,1,5616068,909,791,1316,1314
-1,5151,1,5616069,909,791,1316,1314
-1,5152,1,5616070,909,791,1316,1314
-1,5153,1,5616431,909,796,1315,1322
-1,5154,1,5617855,909,791,1316,1314
-1,5155,1,5618215,909,796,1315,1322
-1,5156,1,5619654,909,793,1317,1319
-1,5157,1,5619988,909,795,1318,1322
-1,5158,1,5619994,909,796,1315,1322
-1,5159,1,5621418,909,794,1321,1319
-1,5160,2,5621419,909,792,1319,1320
-1,5161,1,5621754,909,795,1318,1322
-1,5162,1,5621760,909,796,1315,1322
-1,5163,1,5623168,909,794,1321,1319
-1,5164,1,5623506,909,795,1318,1322
-1,5165,1,5623511,909,796,1315,1322
-1,5166,1,5624924,909,794,1321,1319
-1,5167,1,5625264,909,795,1318,1322
-1,5168,1,5625268,909,796,1315,1322
-1,5169,1,5626674,909,794,1321,1319
-1,5170,1,5627016,909,795,1318,1322
-1,5171,1,5627019,909,796,1315,1322
-1,5172,1,5628416,909,794,1321,1319
-1,5173,1,5628760,909,795,1318,1322
-1,5174,1,5628762,909,796,1315,1322
-1,5175,1,5630164,909,794,1321,1319
-1,5176,1,5630510,909,795,1318,1322
-1,5177,1,5630511,909,796,1315,1322
-1,5178,2,5632262,909,800,1322,1328
-1,5179,2,5634011,909,800,1322,1328
-1,5180,2,5635756,909,800,1322,1328
-1,5181,2,5637498,909,800,1322,1328
-1,5182,1,5638864,909,798,1323,1327
-1,5183,1,5639211,900,803,1333,1324
-1,5184,2,5639232,909,800,1322,1328
-1,5185,1,5640590,1200,798,1323,1327
-1,5186,1,5640939,900,803,1333,1324
-1,5187,2,5640960,909,800,1322,1328
-1,5188,1,5642311,909,798,1323,1327
-1,5189,1,5642312,1200,798,1323,1327
-1,5190,1,5642663,900,803,1333,1324
-1,5191,2,5642684,909,800,1322,1328
-1,5192,1,5642924,505,797,1325,1326
-1,5193,1,5644029,909,798,1323,1327
-1,5194,1,5644383,900,803,1333,1324
-1,5195,2,5644404,909,800,1322,1328
-1,5196,4,5644405,500,801,1330,1328
-1,5197,1,5646105,909,803,1333,1324
-1,5198,2,5646125,909,801,1330,1328
-1,5199,1,5647827,909,803,1333,1324
-1,5200,1,5647843,909,804,1334,1330
-1,5201,1,5647844,909,804,1334,1330
-1,5202,1,5647845,909,804,1334,1330
-1,5203,1,5647846,909,802,1331,1330
-1,5204,1,5649549,909,803,1333,1324
-1,5205,1,5649563,909,804,1334,1330
-1,5206,1,5649567,909,802,1331,1330
-1,5207,1,5650914,909,805,1332,1335
-1,5208,1,5651264,909,803,1333,1324
-1,5209,1,5651276,909,804,1334,1330
-1,5210,1,5652631,909,805,1332,1335
-1,5211,1,5652993,909,804,1334,1330
-1,5212,1,5654354,909,805,1332,1335
-1,5213,1,5656085,909,805,1332,1335
-1,5214,1,5657817,909,805,1332,1335
-1,5215,1,5657844,1206,806,1336,1337
-1,5216,2,5659548,909,807,1339,1338
-1,5217,2,5661277,909,807,1339,1338
-1,5218,1,5663005,909,808,1343,1339
-1,5219,1,5663006,909,817,1361,1339
-1,5220,1,5664733,909,808,1343,1339
-1,5221,1,5664735,909,817,1361,1339
-1,5222,1,5665111,909,809,1346,1340
-1,5223,1,5666464,909,808,1343,1339
-1,5224,1,5666467,909,817,1361,1339
-1,5225,1,5666491,1200,837,1342,1379
-1,5226,1,5666492,1200,837,1342,1379
-1,5227,1,5666493,1200,837,1342,1379
-1,5228,1,5666494,909,837,1342,1379
-1,5229,1,5666495,909,837,1342,1379
-1,5230,1,5666841,909,809,1346,1340
-1,5231,1,5666843,909,810,1347,1341
-1,5232,1,5668189,909,808,1343,1339
-1,5233,1,5668193,909,817,1361,1339
-1,5234,1,5668215,909,837,1342,1379
-1,5235,1,5668221,909,837,1342,1379
-1,5236,1,5668222,1200,837,1342,1379
-1,5237,1,5668565,909,809,1346,1340
-1,5238,1,5668567,909,810,1347,1341
-1,5239,1,5669896,909,808,1343,1339
-1,5240,1,5669901,909,817,1361,1339
-1,5241,1,5669922,909,837,1342,1379
-1,5242,1,5669930,909,837,1342,1379
-1,5243,1,5670271,909,809,1346,1340
-1,5244,1,5670273,909,810,1347,1341
-1,5245,1,5671600,909,808,1343,1339
-1,5246,1,5671606,909,817,1361,1339
-1,5247,1,5671626,909,837,1342,1379
-1,5248,1,5671974,909,809,1346,1340
-1,5249,1,5671976,909,810,1347,1341
-1,5250,1,5673290,909,808,1343,1339
-1,5251,1,5673297,909,817,1361,1339
-1,5252,1,5673316,909,837,1342,1379
-1,5253,1,5673663,909,809,1346,1340
-1,5254,1,5673665,909,810,1347,1341
-1,5255,1,5674972,909,808,1343,1339
-1,5256,1,5674980,909,817,1361,1339
-1,5257,1,5674998,909,837,1342,1379
-1,5258,1,5675344,909,809,1346,1340
-1,5259,1,5675346,909,810,1347,1341
-1,5260,1,5676656,909,808,1343,1339
-1,5261,1,5676665,909,817,1361,1339
-1,5262,1,5676682,909,837,1342,1379
-1,5263,1,5677027,909,809,1346,1340
-1,5264,1,5677029,909,810,1347,1341
-1,5265,1,5678343,909,808,1343,1339
-1,5266,1,5678353,909,817,1361,1339
-1,5267,1,5678370,909,837,1342,1379
-1,5268,1,5678713,909,809,1346,1340
-1,5269,1,5678715,909,810,1347,1341
-1,5270,1,5680032,909,808,1343,1339
-1,5271,1,5680043,909,817,1361,1339
-1,5272,1,5680059,909,837,1342,1379
-1,5273,1,5680401,909,809,1346,1340
-1,5274,1,5680403,909,810,1347,1341
-1,5275,3,5680419,909,811,1348,1344
-1,5276,1,5681736,909,817,1361,1339
-1,5277,1,5681751,909,837,1342,1379
-1,5278,1,5682026,909,812,1349,1345
-1,5279,1,5682092,909,809,1346,1340
-1,5280,1,5682094,909,810,1347,1341
-1,5281,3,5682110,909,811,1348,1344
-1,5282,1,5683430,909,817,1361,1339
-1,5283,1,5683444,909,837,1342,1379
-1,5284,1,5683718,909,812,1349,1345
-1,5285,1,5683786,909,810,1347,1341
-1,5286,3,5683802,909,811,1348,1344
-1,5287,1,5685125,909,817,1361,1339
-1,5288,1,5685139,909,837,1342,1379
-1,5289,1,5685413,909,812,1349,1345
-1,5290,3,5685495,909,811,1348,1344
-1,5291,1,5686828,909,817,1361,1339
-1,5292,1,5686842,909,837,1342,1379
-1,5293,1,5687115,909,812,1349,1345
-1,5294,1,5687196,909,820,1370,1348
-1,5295,2,5687197,909,823,1375,1348
-1,5296,1,5687251,909,813,1350,1351
-1,5297,1,5687304,909,815,1356,1352
-1,5298,1,5688530,909,817,1361,1339
-1,5299,1,5688544,909,837,1342,1379
-1,5300,1,5688896,909,820,1370,1348
-1,5301,2,5688898,909,823,1375,1348
-1,5302,1,5689004,909,815,1356,1352
-1,5303,1,5690237,909,817,1361,1339
-1,5304,1,5690251,909,837,1342,1379
-1,5305,1,5690601,909,820,1370,1348
-1,5306,2,5690604,909,823,1375,1348
-1,5307,1,5690709,909,815,1356,1352
-1,5308,1,5691952,909,817,1361,1339
-1,5309,1,5691966,909,837,1342,1379
-1,5310,1,5692193,909,814,1353,1354
-1,5311,1,5692314,909,820,1370,1348
-1,5312,2,5692318,909,823,1375,1348
-1,5313,1,5692422,909,815,1356,1352
-1,5314,1,5693672,909,817,1361,1339
-1,5315,1,5693685,909,837,1342,1379
-1,5316,1,5694032,909,820,1370,1348
-1,5317,2,5694037,909,823,1375,1348
-1,5318,1,5694051,909,840,1395,1355
-1,5319,1,5694140,909,815,1356,1352
-1,5320,1,5695399,909,817,1361,1339
-1,5321,1,5695411,909,837,1342,1379
-1,5322,1,5695757,909,820,1370,1348
-1,5323,2,5695763,909,823,1375,1348
-1,5324,1,5695777,909,840,1395,1355
-1,5325,1,5697122,909,817,1361,1339
-1,5326,1,5697134,909,837,1342,1379
-1,5327,1,5697478,909,820,1370,1348
-1,5328,2,5697486,909,823,1375,1348
-1,5329,1,5697500,909,840,1395,1355
-1,5330,1,5698798,1200,816,1357,1358
-1,5331,1,5698836,909,817,1361,1339
-1,5332,1,5698846,909,837,1342,1379
-1,5333,1,5699190,909,820,1370,1348
-1,5334,2,5699199,909,823,1375,1348
-1,5335,1,5699214,909,840,1395,1355
-1,5336,1,5699287,909,835,1388,1359
-1,5337,1,5700549,909,817,1361,1339
-1,5338,1,5700558,909,837,1342,1379
-1,5339,1,5700901,909,820,1370,1348
-1,5340,2,5700911,909,823,1375,1348
-1,5341,1,5700919,1200,834,1360,1387
-1,5342,1,5700927,909,840,1395,1355
-1,5343,1,5700928,909,840,1395,1355
-1,5344,1,5700999,909,835,1388,1359
-1,5345,1,5702269,909,817,1361,1339
-1,5346,1,5702277,909,837,1342,1379
-1,5347,1,5702619,909,820,1370,1348
-1,5348,2,5702631,909,823,1375,1348
-1,5349,1,5702637,909,834,1360,1387
-1,5350,1,5702648,909,840,1395,1355
-1,5351,1,5702692,909,818,1364,1362
-1,5352,1,5702717,909,835,1388,1359
-1,5353,1,5703981,1200,827,1363,1378
-1,5354,1,5704018,909,837,1342,1379
-1,5355,1,5704359,909,820,1370,1348
-1,5356,2,5704372,909,823,1375,1348
-1,5357,1,5704379,909,834,1360,1387
-1,5358,1,5704380,909,834,1360,1387
-1,5359,1,5704381,1200,834,1360,1387
-1,5360,1,5704390,909,840,1395,1355
-1,5361,1,5704391,909,840,1395,1355
-1,5362,1,5704433,909,818,1364,1362
-1,5363,1,5704457,909,835,1388,1359
-1,5364,1,5705739,1200,827,1363,1378
-1,5365,1,5705777,909,837,1342,1379
-1,5366,1,5706117,909,820,1370,1348
-1,5367,2,5706132,909,823,1375,1348
-1,5368,1,5706138,1200,834,1360,1387
-1,5369,1,5706141,1200,834,1360,1387
-1,5370,1,5706142,1200,834,1360,1387
-1,5371,1,5706151,909,840,1395,1355
-1,5372,1,5706191,909,818,1364,1362
-1,5373,1,5706200,909,819,1365,1366
-1,5374,1,5706215,909,835,1388,1359
-1,5375,1,5706237,909,821,1367,1371
-1,5376,1,5706238,909,821,1367,1371
-1,5377,1,5707466,909,826,1377,1368
-1,5378,1,5707467,909,826,1377,1368
-1,5379,1,5707489,1200,827,1363,1378
-1,5380,1,5707527,909,837,1342,1379
-1,5381,3,5707536,909,825,1376,1369
-1,5382,1,5707866,909,820,1370,1348
-1,5383,2,5707883,909,823,1375,1348
-1,5384,1,5707893,1200,834,1360,1387
-1,5385,1,5707902,909,840,1395,1355
-1,5386,1,5707962,909,835,1388,1359
-1,5387,1,5707963,909,835,1388,1359
-1,5388,1,5707964,909,835,1388,1359
-1,5389,1,5707988,909,821,1367,1371
-1,5390,1,5709211,909,826,1377,1368
-1,5391,1,5709232,1200,827,1363,1378
-1,5392,1,5709270,909,837,1342,1379
-1,5393,1,5709277,909,824,1372,1376
-1,5394,3,5709279,909,825,1376,1369
-1,5395,1,5709541,1200,822,1373,1374
-1,5396,2,5709626,909,823,1375,1348
-1,5397,1,5709637,1200,834,1360,1387
-1,5398,1,5709646,909,840,1395,1355
-1,5399,1,5709704,909,835,1388,1359
-1,5400,1,5710955,909,826,1377,1368
-1,5401,1,5710956,909,826,1377,1368
-1,5402,1,5710975,1200,827,1363,1378
-1,5403,1,5711014,909,837,1342,1379
-1,5404,3,5711021,909,828,1379,1376
-1,5405,1,5711369,909,874,1415,1375
-1,5406,1,5711370,909,867,1441,1375
-1,5407,1,5711381,1200,834,1360,1387
-1,5408,1,5711390,909,840,1395,1355
-1,5409,1,5711391,909,840,1395,1355
-1,5410,1,5711445,909,835,1388,1359
-1,5411,1,5711446,909,835,1388,1359
-1,5412,1,5712699,909,826,1377,1368
-1,5413,1,5712714,1200,830,1384,1378
-1,5414,1,5712716,1200,830,1384,1378
-1,5415,2,5712717,1200,827,1363,1378
-1,5416,1,5712757,909,837,1342,1379
-1,5417,2,5712763,909,828,1379,1376
-1,5418,1,5713111,909,874,1415,1375
-1,5419,1,5713112,909,867,1441,1375
-1,5420,1,5713124,909,834,1360,1387
-1,5421,1,5713125,1200,834,1360,1387
-1,5422,1,5713126,1200,834,1360,1387
-1,5423,1,5713134,909,840,1395,1355
-1,5424,1,5713184,909,835,1388,1359
-1,5425,1,5713185,909,835,1388,1359
-1,5426,1,5713186,909,835,1388,1359
-1,5427,1,5714452,1200,830,1384,1378
-1,5428,1,5714454,1200,830,1384,1378
-1,5429,2,5714456,1200,869,1378,1443
-1,5430,1,5714496,909,837,1342,1379
-1,5431,2,5714501,909,828,1379,1376
-1,5432,1,5714801,909,829,1380,1381
-1,5433,1,5714850,909,874,1415,1375
-1,5434,1,5714852,909,867,1441,1375
-1,5435,1,5714866,1200,834,1360,1387
-1,5436,1,5714874,909,840,1395,1355
-1,5437,1,5714875,909,840,1395,1355
-1,5438,1,5714920,909,835,1388,1359
-1,5439,1,5714921,909,835,1388,1359
-1,5440,1,5714922,909,835,1388,1359
-1,5441,1,5714933,909,831,1382,1383
-1,5442,1,5714934,909,831,1382,1383
-1,5443,1,5714935,909,831,1382,1383
-1,5444,1,5714938,909,831,1382,1383
-1,5445,1,5716188,909,830,1384,1378
-1,5446,2,5716193,1200,869,1378,1443
-1,5447,1,5716233,909,837,1342,1379
-1,5448,1,5716238,909,837,1342,1379
-1,5449,1,5716239,909,832,1385,1379
-1,5450,1,5716587,909,874,1415,1375
-1,5451,1,5716589,909,867,1441,1375
-1,5452,1,5716604,1200,834,1360,1387
-1,5453,1,5716605,1206,834,1360,1387
-1,5454,1,5716613,909,840,1395,1355
-1,5455,1,5716655,909,835,1388,1359
-1,5456,1,5716656,909,835,1388,1359
-1,5457,1,5716673,909,831,1382,1383
-1,5458,1,5716674,909,831,1382,1383
-1,5459,2,5717927,1200,869,1378,1443
-1,5460,1,5717967,909,837,1342,1379
-1,5461,1,5717972,909,837,1342,1379
-1,5462,1,5717974,909,832,1385,1379
-1,5463,1,5718321,909,874,1415,1375
-1,5464,1,5718324,909,867,1441,1375
-1,5465,1,5718334,1200,833,1386,1387
-1,5466,1,5718335,909,833,1386,1387
-1,5467,1,5718336,1200,833,1386,1387
-1,5468,1,5718340,1200,834,1360,1387
-1,5469,1,5718348,909,840,1395,1355
-1,5470,1,5718383,909,835,1388,1359
-1,5471,1,5718384,909,835,1388,1359
-1,5472,1,5718385,909,835,1388,1359
-1,5473,1,5718386,909,835,1388,1359
-1,5474,1,5718387,909,835,1388,1359
-1,5475,1,5718388,909,835,1388,1359
-1,5476,2,5719662,1200,869,1378,1443
-1,5477,1,5719702,909,837,1342,1379
-1,5478,1,5719707,909,837,1342,1379
-1,5479,1,5720056,909,874,1415,1375
-1,5480,1,5720060,909,867,1441,1375
-1,5481,1,5720072,1206,833,1386,1387
-1,5482,1,5720073,1200,833,1386,1387
-1,5483,1,5720074,1200,833,1386,1387
-1,5484,1,5720075,1200,833,1386,1387
-1,5485,2,5720076,1200,833,1386,1387
-1,5486,1,5720084,909,840,1395,1355
-1,5487,1,5720085,909,840,1395,1355
-1,5488,1,5720113,909,835,1388,1359
-1,5489,1,5720114,909,835,1388,1359
-1,5490,1,5720115,909,835,1388,1359
-1,5491,1,5720116,909,835,1388,1359
-1,5492,1,5720117,909,835,1388,1359
-1,5493,1,5720212,909,836,1389,1390
-1,5494,2,5721389,1200,869,1378,1443
-1,5495,1,5721429,909,837,1342,1379
-1,5496,1,5721432,909,837,1342,1379
-1,5497,1,5721782,909,874,1415,1375
-1,5498,1,5721786,909,867,1441,1375
-1,5499,2,5721803,1200,839,1387,1394
-1,5500,1,5721812,909,840,1395,1355
-1,5501,1,5721813,909,840,1395,1355
-1,5502,2,5723108,1200,869,1378,1443
-1,5503,1,5723147,909,837,1342,1379
-1,5504,1,5723150,909,837,1342,1379
-1,5505,1,5723500,909,874,1415,1375
-1,5506,1,5723504,909,867,1441,1375
-1,5507,2,5723522,1206,839,1387,1394
-1,5508,1,5723532,909,840,1395,1355
-1,5509,1,5723533,909,840,1395,1355
-1,5510,2,5724819,909,869,1378,1443
-1,5511,1,5724845,909,870,1391,1443
-1,5512,1,5724859,909,837,1342,1379
-1,5513,1,5724860,909,837,1342,1379
-1,5514,1,5725170,1200,838,1392,1393
-1,5515,1,5725211,909,874,1415,1375
-1,5516,1,5725216,909,867,1441,1375
-1,5517,3,5725234,1200,839,1387,1394
-1,5518,3,5725235,1200,841,1394,1396
-1,5519,1,5725245,909,840,1395,1355
-1,5520,1,5725246,909,840,1395,1355
-1,5521,2,5726527,1200,869,1378,1443
-1,5522,1,5726551,909,870,1391,1443
-1,5523,1,5726918,909,874,1415,1375
-1,5524,1,5726923,909,867,1441,1375
-1,5525,1,5726940,1200,845,1408,1394
-1,5526,3,5726943,1206,841,1394,1396
-1,5527,2,5728232,1200,869,1378,1443
-1,5528,1,5728254,909,870,1391,1443
-1,5529,1,5728596,1200,915,1397,1516
-1,5530,1,5728622,909,874,1415,1375
-1,5531,1,5728628,909,867,1441,1375
-1,5532,1,5728643,1200,845,1408,1394
-1,5533,1,5728687,1402,842,1398,1399
-1,5534,1,5729907,909,865,1400,1440
-1,5535,2,5729934,909,869,1378,1443
-1,5536,1,5729955,909,870,1391,1443
-1,5537,1,5730299,1200,915,1397,1516
-1,5538,1,5730324,909,874,1415,1375
-1,5539,1,5730330,909,867,1441,1375
-1,5540,1,5730344,1200,845,1408,1394
-1,5541,1,5731610,909,865,1400,1440
-1,5542,2,5731637,909,869,1378,1443
-1,5543,1,5731656,909,870,1391,1443
-1,5544,1,5731681,1200,844,1406,1401
-1,5545,1,5731960,1200,843,1402,1403
-1,5546,1,5731998,1200,915,1397,1516
-1,5547,1,5731999,1200,915,1397,1516
-1,5548,1,5732000,1200,915,1397,1516
-1,5549,1,5732026,909,874,1415,1375
-1,5550,1,5732032,909,867,1441,1375
-1,5551,1,5732045,1206,845,1408,1394
-1,5552,1,5733297,1200,852,1404,1420
-1,5553,1,5733311,909,865,1400,1440
-1,5554,1,5733322,909,846,1405,1413
-1,5555,2,5733339,909,869,1378,1443
-1,5556,1,5733357,909,870,1391,1443
-1,5557,1,5733382,1200,844,1406,1401
-1,5558,1,5733700,1200,915,1397,1516
-1,5559,1,5733710,909,911,1407,1512
-1,5560,1,5733728,909,874,1415,1375
-1,5561,1,5733734,909,867,1441,1375
-1,5562,1,5733746,1200,845,1408,1394
-1,5563,1,5733776,909,849,1409,1416
-1,5564,1,5734999,1200,852,1404,1420
-1,5565,1,5735000,1200,852,1404,1420
-1,5566,1,5735014,909,865,1400,1440
-1,5567,1,5735025,909,846,1405,1413
-1,5568,2,5735043,909,869,1378,1443
-1,5569,1,5735060,909,870,1391,1443
-1,5570,1,5735404,1200,915,1397,1516
-1,5571,1,5735413,909,911,1407,1512
